INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.841625452041626 	 train acc: 0.1527777777777778 	 eval acc: 0.19921875test acc: 0.18190386427898209 	 train f1: 0.07501172058134083 	 eval f1: 0.09666707335833602 	 test f1: 0.06110970742358977
DEBUG:root:Epoch: 16 	 Loss: 1.3340047597885132 	 train acc: 0.8194444444444444 	 eval acc: 0.7317708333333334test acc: 0.8510838831291234 	 train f1: 0.7789835164835165 	 eval f1: 0.6255044323690928 	 test f1: 0.7256574875740548
DEBUG:root:Epoch: 17 	 Loss: 1.2978625297546387 	 train acc: 0.7777777777777778 	 eval acc: 0.7434895833333334test acc: 0.8586239396795476 	 train f1: 0.720463657963658 	 eval f1: 0.6404330165707707 	 test f1: 0.7370988265136429
DEBUG:root:Epoch: 18 	 Loss: 1.3127762079238892 	 train acc: 0.8194444444444444 	 eval acc: 0.7630208333333334test acc: 0.8737040527803959 	 train f1: 0.7766047422797996 	 eval f1: 0.6771108649052741 	 test f1: 0.7604566910501629
DEBUG:root:Epoch: 19 	 Loss: 1.2594149112701416 	 train acc: 0.9444444444444444 	 eval acc: 0.8059895833333334test acc: 0.8765315739868049 	 train f1: 0.9339791472144414 	 eval f1: 0.7349847311551821 	 test f1: 0.7668328273127453
DEBUG:root:Epoch: 20 	 Loss: 1.2623363733291626 	 train acc: 0.9722222222222222 	 eval acc: 0.8385416666666666test acc: 0.9029217719132894 	 train f1: 0.9678200772022283 	 eval f1: 0.7907517657758544 	 test f1: 0.8464823155884366
DEBUG:root:Epoch: 21 	 Loss: 1.2550959587097168 	 train acc: 0.9722222222222222 	 eval acc: 0.8424479166666666test acc: 0.9387370405278039 	 train f1: 0.9678200772022283 	 eval f1: 0.8027080344087075 	 test f1: 0.9163281072915943
DEBUG:root:Epoch: 22 	 Loss: 1.2228294610977173 	 train acc: 0.9722222222222222 	 eval acc: 0.85546875test acc: 0.9528746465598492 	 train f1: 0.9678200772022283 	 eval f1: 0.8299181668395378 	 test f1: 0.9390825256996832
DEBUG:root:Epoch: 23 	 Loss: 1.2622637748718262 	 train acc: 0.9722222222222222 	 eval acc: 0.8671875test acc: 0.9613572101790764 	 train f1: 0.9678200772022283 	 eval f1: 0.8468709639264441 	 test f1: 0.9510846699125187
DEBUG:root:Epoch: 24 	 Loss: 1.1940299272537231 	 train acc: 0.9583333333333334 	 eval acc: 0.859375test acc: 0.9575871819038643 	 train f1: 0.9546055796055796 	 eval f1: 0.8376469175488658 	 test f1: 0.9468636059458971
DEBUG:root:Epoch: 25 	 Loss: 1.1934949159622192 	 train acc: 0.9583333333333334 	 eval acc: 0.86328125test acc: 0.9585296889726673 	 train f1: 0.9546055796055796 	 eval f1: 0.8424068101017985 	 test f1: 0.9484152010620686
DEBUG:root:Epoch: 26 	 Loss: 1.2030984163284302 	 train acc: 0.9444444444444444 	 eval acc: 0.84765625test acc: 0.943449575871819 	 train f1: 0.9376012223071046 	 eval f1: 0.8249831406451626 	 test f1: 0.9311986665063934
DEBUG:root:Epoch: 27 	 Loss: 1.2189902067184448 	 train acc: 0.9583333333333334 	 eval acc: 0.8502604166666666test acc: 0.9302544769085768 	 train f1: 0.9505882352941177 	 eval f1: 0.8330848139763386 	 test f1: 0.9166396800467836
DEBUG:root:Epoch: 28 	 Loss: 1.125188946723938 	 train acc: 0.9583333333333334 	 eval acc: 0.8528645833333334test acc: 0.9302544769085768 	 train f1: 0.9505882352941177 	 eval f1: 0.8379920197940142 	 test f1: 0.9164995136656882
DEBUG:root:Epoch: 29 	 Loss: 1.118859887123108 	 train acc: 0.9583333333333334 	 eval acc: 0.8619791666666666test acc: 0.9151743638077285 	 train f1: 0.9505882352941177 	 eval f1: 0.851780250755382 	 test f1: 0.8996016620135148
DEBUG:root:Epoch: 30 	 Loss: 1.1014748811721802 	 train acc: 0.9722222222222222 	 eval acc: 0.8515625test acc: 0.8953817153628653 	 train f1: 0.9663461538461539 	 eval f1: 0.8387975246488925 	 test f1: 0.8766209016177159
DEBUG:root:Epoch: 31 	 Loss: 1.1233659982681274 	 train acc: 0.9722222222222222 	 eval acc: 0.8489583333333334test acc: 0.8718190386427899 	 train f1: 0.9663461538461539 	 eval f1: 0.8348030918668089 	 test f1: 0.8474449020074387
DEBUG:root:Epoch: 32 	 Loss: 1.1168378591537476 	 train acc: 0.9722222222222222 	 eval acc: 0.8411458333333334test acc: 0.8633364750235627 	 train f1: 0.9663461538461539 	 eval f1: 0.8259443987946035 	 test f1: 0.8350751278922824
DEBUG:root:Epoch: 33 	 Loss: 1.173258662223816 	 train acc: 0.9722222222222222 	 eval acc: 0.83984375test acc: 0.8605089538171536 	 train f1: 0.9663461538461539 	 eval f1: 0.8238107913041302 	 test f1: 0.8312512744045811
DEBUG:root:Epoch: 34 	 Loss: 1.0802288055419922 	 train acc: 0.9722222222222222 	 eval acc: 0.8307291666666666test acc: 0.8614514608859567 	 train f1: 0.9663461538461539 	 eval f1: 0.8108309755689076 	 test f1: 0.8328689567382942
DEBUG:root:Epoch: 35 	 Loss: 1.03635835647583 	 train acc: 0.9722222222222222 	 eval acc: 0.82421875test acc: 0.8529688972667295 	 train f1: 0.9663461538461539 	 eval f1: 0.7994093776314045 	 test f1: 0.8204217487678167
DEBUG:root:Epoch: 36 	 Loss: 1.1015582084655762 	 train acc: 0.9583333333333334 	 eval acc: 0.8203125test acc: 0.8454288407163054 	 train f1: 0.9481481481481482 	 eval f1: 0.7936215198877642 	 test f1: 0.8090510847448726
DEBUG:root:Epoch: 37 	 Loss: 1.0020736455917358 	 train acc: 0.9583333333333334 	 eval acc: 0.81640625test acc: 0.8473138548539114 	 train f1: 0.9481481481481482 	 eval f1: 0.7898623092516032 	 test f1: 0.8120970889586011
DEBUG:root:Epoch: 38 	 Loss: 1.06553053855896 	 train acc: 0.9583333333333334 	 eval acc: 0.8098958333333334test acc: 0.8586239396795476 	 train f1: 0.9481481481481482 	 eval f1: 0.7828814402335778 	 test f1: 0.828331506807995
DEBUG:root:Epoch: 39 	 Loss: 1.021820068359375 	 train acc: 0.9583333333333334 	 eval acc: 0.8177083333333334test acc: 0.8614514608859567 	 train f1: 0.9481481481481482 	 eval f1: 0.7967571860555159 	 test f1: 0.832107225606897
DEBUG:root:Epoch: 40 	 Loss: 1.0587812662124634 	 train acc: 0.9583333333333334 	 eval acc: 0.828125test acc: 0.8605089538171536 	 train f1: 0.9481481481481482 	 eval f1: 0.811125935863997 	 test f1: 0.831168183796506
DEBUG:root:Epoch: 41 	 Loss: 1.041295051574707 	 train acc: 0.9583333333333334 	 eval acc: 0.8255208333333334test acc: 0.8623939679547596 	 train f1: 0.9481481481481482 	 eval f1: 0.809297573471243 	 test f1: 0.8340741115776481
DEBUG:root:Epoch: 42 	 Loss: 0.9920284748077393 	 train acc: 0.9722222222222222 	 eval acc: 0.84765625test acc: 0.8878416588124411 	 train f1: 0.9663461538461539 	 eval f1: 0.8353482127065576 	 test f1: 0.8672518971853133
DEBUG:root:Epoch: 43 	 Loss: 0.952311635017395 	 train acc: 0.9722222222222222 	 eval acc: 0.8515625test acc: 0.9076343072573044 	 train f1: 0.9663461538461539 	 eval f1: 0.8391077536395156 	 test f1: 0.8910088886537183
DEBUG:root:Epoch: 44 	 Loss: 1.0012832880020142 	 train acc: 0.9722222222222222 	 eval acc: 0.8671875test acc: 0.944392082940622 	 train f1: 0.9663461538461539 	 eval f1: 0.8568722365405862 	 test f1: 0.9331017728224068
DEBUG:root:Epoch: 45 	 Loss: 0.9944127202033997 	 train acc: 0.9861111111111112 	 eval acc: 0.8684895833333334test acc: 0.9594721960414703 	 train f1: 0.9835294117647059 	 eval f1: 0.8573679477783944 	 test f1: 0.9504703945387849
DEBUG:root:Epoch: 46 	 Loss: 0.9726832509040833 	 train acc: 0.9861111111111112 	 eval acc: 0.8723958333333334test acc: 0.9632422243166824 	 train f1: 0.9835294117647059 	 eval f1: 0.8608579621678268 	 test f1: 0.9540991789051668
DEBUG:root:Epoch: 47 	 Loss: 0.9504360556602478 	 train acc: 1.0 	 eval acc: 0.8684895833333334test acc: 0.9707822808671065 	 train f1: 1.0 	 eval f1: 0.8575813997874303 	 test f1: 0.9630559680991638
DEBUG:root:Epoch: 48 	 Loss: 0.9609650373458862 	 train acc: 1.0 	 eval acc: 0.8645833333333334test acc: 0.9707822808671065 	 train f1: 1.0 	 eval f1: 0.8530038813985694 	 test f1: 0.9625779271255831
DEBUG:root:Epoch: 49 	 Loss: 0.9068558812141418 	 train acc: 1.0 	 eval acc: 0.87109375test acc: 0.9707822808671065 	 train f1: 1.0 	 eval f1: 0.8579413306750411 	 test f1: 0.9630559680991638
DEBUG:root:Epoch: 50 	 Loss: 0.9203921556472778 	 train acc: 1.0 	 eval acc: 0.8697916666666666test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8580291275018818 	 test f1: 0.9610878807886108
DEBUG:root:Epoch: 51 	 Loss: 0.9030994772911072 	 train acc: 1.0 	 eval acc: 0.87109375test acc: 0.9651272384542884 	 train f1: 1.0 	 eval f1: 0.860062594082323 	 test f1: 0.9568018890909776
DEBUG:root:Epoch: 52 	 Loss: 0.9112193584442139 	 train acc: 0.9861111111111112 	 eval acc: 0.87890625test acc: 0.9651272384542884 	 train f1: 0.9835294117647059 	 eval f1: 0.8683967694281209 	 test f1: 0.9568019719047545
DEBUG:root:Epoch: 53 	 Loss: 0.8811682462692261 	 train acc: 1.0 	 eval acc: 0.8815104166666666test acc: 0.9660697455230914 	 train f1: 1.0 	 eval f1: 0.8731613636994013 	 test f1: 0.9579160245211861
DEBUG:root:Epoch: 54 	 Loss: 0.8206028342247009 	 train acc: 1.0 	 eval acc: 0.8776041666666666test acc: 0.9670122525918945 	 train f1: 1.0 	 eval f1: 0.869019513242517 	 test f1: 0.9590327555952972
DEBUG:root:Epoch: 55 	 Loss: 0.9447505474090576 	 train acc: 1.0 	 eval acc: 0.8736979166666666test acc: 0.9679547596606974 	 train f1: 1.0 	 eval f1: 0.8655617703902142 	 test f1: 0.9600041478461397
DEBUG:root:Epoch: 56 	 Loss: 0.8308879137039185 	 train acc: 1.0 	 eval acc: 0.8802083333333334test acc: 0.9698397737983034 	 train f1: 1.0 	 eval f1: 0.872243106042954 	 test f1: 0.9618062127828494
DEBUG:root:Epoch: 57 	 Loss: 0.8628193140029907 	 train acc: 1.0 	 eval acc: 0.8841145833333334test acc: 0.9726672950047125 	 train f1: 1.0 	 eval f1: 0.8769659545124551 	 test f1: 0.9652081342305315
DEBUG:root:Epoch: 58 	 Loss: 0.8569239974021912 	 train acc: 1.0 	 eval acc: 0.8854166666666666test acc: 0.9726672950047125 	 train f1: 1.0 	 eval f1: 0.8780989615793997 	 test f1: 0.9646288056667894
DEBUG:root:Epoch: 59 	 Loss: 0.8355938196182251 	 train acc: 1.0 	 eval acc: 0.8932291666666666test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.8861362026897456 	 test f1: 0.9651285612277688
DEBUG:root:Epoch: 60 	 Loss: 0.8277074098587036 	 train acc: 1.0 	 eval acc: 0.9036458333333334test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.8971581118961188 	 test f1: 0.9674379568745621
DEBUG:root:Epoch: 61 	 Loss: 0.8944116234779358 	 train acc: 1.0 	 eval acc: 0.9049479166666666test acc: 0.9745523091423186 	 train f1: 1.0 	 eval f1: 0.8994123141668585 	 test f1: 0.9661388971495662
DEBUG:root:Epoch: 62 	 Loss: 0.8213332295417786 	 train acc: 1.0 	 eval acc: 0.9075520833333334test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.902022904448578 	 test f1: 0.9651344781822505
DEBUG:root:Epoch: 63 	 Loss: 0.8102647066116333 	 train acc: 1.0 	 eval acc: 0.8854166666666666test acc: 0.9726672950047125 	 train f1: 1.0 	 eval f1: 0.8778435239377496 	 test f1: 0.9642772828832391
DEBUG:root:Epoch: 64 	 Loss: 0.8128642439842224 	 train acc: 1.0 	 eval acc: 0.8763020833333334test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8654811201356388 	 test f1: 0.960089708655122
DEBUG:root:Epoch: 65 	 Loss: 0.7359597682952881 	 train acc: 0.9861111111111112 	 eval acc: 0.8697916666666666test acc: 0.9688972667295005 	 train f1: 0.987012987012987 	 eval f1: 0.8575577012306986 	 test f1: 0.9601086025379252
DEBUG:root:Epoch: 66 	 Loss: 0.7634192705154419 	 train acc: 1.0 	 eval acc: 0.8723958333333334test acc: 0.9679547596606974 	 train f1: 1.0 	 eval f1: 0.8625879949634715 	 test f1: 0.9590019490002423
DEBUG:root:Epoch: 67 	 Loss: 0.7737972736358643 	 train acc: 1.0 	 eval acc: 0.890625test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8832131533957716 	 test f1: 0.959154986039961
DEBUG:root:Epoch: 68 	 Loss: 0.742343544960022 	 train acc: 1.0 	 eval acc: 0.8971354166666666test acc: 0.9707822808671065 	 train f1: 1.0 	 eval f1: 0.8917683219927476 	 test f1: 0.960890985777453
DEBUG:root:Epoch: 69 	 Loss: 0.7587777376174927 	 train acc: 1.0 	 eval acc: 0.9036458333333334test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.8979858425122674 	 test f1: 0.9659264221439828
DEBUG:root:Epoch: 70 	 Loss: 0.7539165019989014 	 train acc: 1.0 	 eval acc: 0.8932291666666666test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.8880155613334719 	 test f1: 0.9632552669394557
DEBUG:root:Epoch: 71 	 Loss: 0.7978733777999878 	 train acc: 1.0 	 eval acc: 0.8919270833333334test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.8849310918262877 	 test f1: 0.9636155512287972
DEBUG:root:Epoch: 72 	 Loss: 0.7579127550125122 	 train acc: 1.0 	 eval acc: 0.8880208333333334test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.8822908705715539 	 test f1: 0.9639862223348609
DEBUG:root:Epoch: 73 	 Loss: 0.7871097922325134 	 train acc: 1.0 	 eval acc: 0.88671875test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.8804289223821806 	 test f1: 0.9665280655015409
DEBUG:root:Epoch: 74 	 Loss: 0.7993554472923279 	 train acc: 1.0 	 eval acc: 0.8971354166666666test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.8917614216074491 	 test f1: 0.9665261909399468
DEBUG:root:Epoch: 75 	 Loss: 0.745680570602417 	 train acc: 1.0 	 eval acc: 0.8984375test acc: 0.9745523091423186 	 train f1: 1.0 	 eval f1: 0.8928180302935087 	 test f1: 0.9652240028428013
DEBUG:root:Epoch: 76 	 Loss: 0.7546846866607666 	 train acc: 1.0 	 eval acc: 0.9036458333333334test acc: 0.9745523091423186 	 train f1: 1.0 	 eval f1: 0.8986118156682732 	 test f1: 0.9652240028428013
DEBUG:root:Epoch: 77 	 Loss: 0.6788490414619446 	 train acc: 1.0 	 eval acc: 0.9036458333333334test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.898415953576713 	 test f1: 0.9665281638833725
DEBUG:root:Epoch: 78 	 Loss: 0.658175528049469 	 train acc: 1.0 	 eval acc: 0.9075520833333334test acc: 0.9764373232799246 	 train f1: 1.0 	 eval f1: 0.9034050810408957 	 test f1: 0.9677713510822085
DEBUG:root:Epoch: 79 	 Loss: 0.7538097500801086 	 train acc: 1.0 	 eval acc: 0.90625test acc: 0.9764373232799246 	 train f1: 1.0 	 eval f1: 0.9019959683536644 	 test f1: 0.9677713510822085
DEBUG:root:Epoch: 80 	 Loss: 0.6504669189453125 	 train acc: 1.0 	 eval acc: 0.9010416666666666test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.8970612015426553 	 test f1: 0.9657351030224847
DEBUG:root:Epoch: 81 	 Loss: 0.7344855666160583 	 train acc: 1.0 	 eval acc: 0.90625test acc: 0.9754948162111216 	 train f1: 1.0 	 eval f1: 0.9022889287825117 	 test f1: 0.96561419186841
DEBUG:root:Epoch: 82 	 Loss: 0.6848141551017761 	 train acc: 1.0 	 eval acc: 0.9114583333333334test acc: 0.9745523091423186 	 train f1: 1.0 	 eval f1: 0.9069603664528998 	 test f1: 0.9641562794700644
DEBUG:root:Epoch: 83 	 Loss: 0.7168929576873779 	 train acc: 1.0 	 eval acc: 0.9127604166666666test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.90792923674986 	 test f1: 0.9628545707703126
DEBUG:root:Epoch: 84 	 Loss: 0.6815569996833801 	 train acc: 1.0 	 eval acc: 0.9088541666666666test acc: 0.9736098020735156 	 train f1: 1.0 	 eval f1: 0.9047739015373915 	 test f1: 0.9628545707703126
DEBUG:root:Epoch: 85 	 Loss: 0.662928581237793 	 train acc: 1.0 	 eval acc: 0.9049479166666666test acc: 0.9717247879359096 	 train f1: 1.0 	 eval f1: 0.9005183190594361 	 test f1: 0.960321172343873
DEBUG:root:Epoch: 86 	 Loss: 0.6804713010787964 	 train acc: 1.0 	 eval acc: 0.9049479166666666test acc: 0.9698397737983034 	 train f1: 1.0 	 eval f1: 0.9003691955827362 	 test f1: 0.9577737864208524
DEBUG:root:Epoch: 87 	 Loss: 0.6665633320808411 	 train acc: 1.0 	 eval acc: 0.9036458333333334test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8953916569645847 	 test f1: 0.9564233332259491
DEBUG:root:Epoch: 88 	 Loss: 0.6535748243331909 	 train acc: 1.0 	 eval acc: 0.8971354166666666test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8909708476926056 	 test f1: 0.9565739140105207
DEBUG:root:Epoch: 89 	 Loss: 0.6289372444152832 	 train acc: 1.0 	 eval acc: 0.8932291666666666test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8879189041870229 	 test f1: 0.9565739140105207
DEBUG:root:Epoch: 90 	 Loss: 0.6290003657341003 	 train acc: 1.0 	 eval acc: 0.890625test acc: 0.9688972667295005 	 train f1: 1.0 	 eval f1: 0.8845111201353605 	 test f1: 0.9565739140105207
DEBUG:root:Epoch: 91 	 Loss: 0.7040700316429138 	 train acc: 1.0 	 eval acc: 0.8932291666666666test acc: 0.9726672950047125 	 train f1: 1.0 	 eval f1: 0.886097268988619 	 test f1: 0.9619317442289361
