INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.7812591791152954 	 train acc: 0.13333333333333333 	 eval acc: 0.328125test acc: 0.2569060773480663 	 train f1: 0.04444444444444445 	 eval f1: 0.16393442622950818 	 test f1: 0.16661004953998584
DEBUG:root:Epoch: 12 	 Loss: 1.4284366369247437 	 train acc: 0.6666666666666666 	 eval acc: 0.5234375test acc: 0.39779005524861877 	 train f1: 0.5648148148148148 	 eval f1: 0.44343033509700175 	 test f1: 0.3494188447923409
DEBUG:root:Epoch: 13 	 Loss: 1.3589212894439697 	 train acc: 0.6666666666666666 	 eval acc: 0.46875test acc: 0.3784530386740331 	 train f1: 0.5648148148148148 	 eval f1: 0.42955999477738604 	 test f1: 0.33477205767926077
DEBUG:root:Epoch: 14 	 Loss: 1.3393546342849731 	 train acc: 0.6666666666666666 	 eval acc: 0.4375test acc: 0.36464088397790057 	 train f1: 0.5648148148148148 	 eval f1: 0.3876760008996851 	 test f1: 0.3265163280343864
DEBUG:root:Epoch: 15 	 Loss: 1.3897818326950073 	 train acc: 0.6666666666666666 	 eval acc: 0.4765625test acc: 0.3370165745856354 	 train f1: 0.5740740740740741 	 eval f1: 0.42216786509023957 	 test f1: 0.28970603470603473
DEBUG:root:Epoch: 16 	 Loss: 1.3582786321640015 	 train acc: 0.6666666666666666 	 eval acc: 0.4453125test acc: 0.3453038674033149 	 train f1: 0.5740740740740741 	 eval f1: 0.39770212695484847 	 test f1: 0.2917323971746227
DEBUG:root:Epoch: 17 	 Loss: 1.2425422668457031 	 train acc: 0.8666666666666667 	 eval acc: 0.46875test acc: 0.35911602209944754 	 train f1: 0.753968253968254 	 eval f1: 0.4454983724410299 	 test f1: 0.3123177091855784
DEBUG:root:Epoch: 18 	 Loss: 1.2786897420883179 	 train acc: 0.9333333333333333 	 eval acc: 0.6171875test acc: 0.4861878453038674 	 train f1: 0.7999999999999999 	 eval f1: 0.5705655672917241 	 test f1: 0.4361865471716022
DEBUG:root:Epoch: 19 	 Loss: 1.3004053831100464 	 train acc: 0.9333333333333333 	 eval acc: 0.5390625test acc: 0.5082872928176796 	 train f1: 0.7999999999999999 	 eval f1: 0.5053493159398166 	 test f1: 0.4398088112943339
DEBUG:root:Epoch: 20 	 Loss: 1.135276436805725 	 train acc: 0.9333333333333333 	 eval acc: 0.5625test acc: 0.505524861878453 	 train f1: 0.7999999999999999 	 eval f1: 0.5171238685175967 	 test f1: 0.42987882524911064
DEBUG:root:Epoch: 21 	 Loss: 1.2334437370300293 	 train acc: 0.9333333333333333 	 eval acc: 0.5234375test acc: 0.5 	 train f1: 0.7999999999999999 	 eval f1: 0.48190975020145044 	 test f1: 0.41714549837269227
DEBUG:root:Epoch: 22 	 Loss: 1.2476444244384766 	 train acc: 0.9333333333333333 	 eval acc: 0.5234375test acc: 0.4889502762430939 	 train f1: 0.7999999999999999 	 eval f1: 0.4811589991912706 	 test f1: 0.39127500328108233
DEBUG:root:Epoch: 23 	 Loss: 1.166072964668274 	 train acc: 0.9333333333333333 	 eval acc: 0.4921875test acc: 0.49171270718232046 	 train f1: 0.7999999999999999 	 eval f1: 0.44031906669477827 	 test f1: 0.39234141950610546
DEBUG:root:Epoch: 24 	 Loss: 1.1512787342071533 	 train acc: 0.9333333333333333 	 eval acc: 0.5078125test acc: 0.4889502762430939 	 train f1: 0.8095238095238096 	 eval f1: 0.4476212443030853 	 test f1: 0.39131847543287895
DEBUG:root:Epoch: 25 	 Loss: 1.2036442756652832 	 train acc: 0.9333333333333333 	 eval acc: 0.4765625test acc: 0.49171270718232046 	 train f1: 0.8095238095238096 	 eval f1: 0.4406320756930513 	 test f1: 0.39716866098342435
DEBUG:root:Epoch: 26 	 Loss: 1.1681275367736816 	 train acc: 0.9333333333333333 	 eval acc: 0.453125test acc: 0.5 	 train f1: 0.8148148148148149 	 eval f1: 0.40388823363836285 	 test f1: 0.42312521288386645
DEBUG:root:Epoch: 27 	 Loss: 1.2316828966140747 	 train acc: 0.8666666666666667 	 eval acc: 0.4765625test acc: 0.5027624309392266 	 train f1: 0.6333333333333333 	 eval f1: 0.44729573648946547 	 test f1: 0.4322323166096147
DEBUG:root:Epoch: 28 	 Loss: 1.0737518072128296 	 train acc: 0.8666666666666667 	 eval acc: 0.4921875test acc: 0.505524861878453 	 train f1: 0.6333333333333333 	 eval f1: 0.43403661776888725 	 test f1: 0.4441857183841455
DEBUG:root:Epoch: 29 	 Loss: 1.1467969417572021 	 train acc: 0.8666666666666667 	 eval acc: 0.5test acc: 0.494475138121547 	 train f1: 0.6333333333333333 	 eval f1: 0.4509356276798137 	 test f1: 0.4359636271139112
DEBUG:root:Epoch: 30 	 Loss: 1.0905712842941284 	 train acc: 0.8666666666666667 	 eval acc: 0.5test acc: 0.4972375690607735 	 train f1: 0.6333333333333333 	 eval f1: 0.4664867411495491 	 test f1: 0.4416481740710134
DEBUG:root:Epoch: 31 	 Loss: 1.0400760173797607 	 train acc: 0.8666666666666667 	 eval acc: 0.4453125test acc: 0.5 	 train f1: 0.6333333333333333 	 eval f1: 0.45250088370448927 	 test f1: 0.4438781104442169
DEBUG:root:Epoch: 32 	 Loss: 1.1579731702804565 	 train acc: 0.8666666666666667 	 eval acc: 0.5078125test acc: 0.505524861878453 	 train f1: 0.6333333333333333 	 eval f1: 0.44899466929579007 	 test f1: 0.44964452096938484
DEBUG:root:Epoch: 33 	 Loss: 1.1220451593399048 	 train acc: 0.8666666666666667 	 eval acc: 0.4609375test acc: 0.5082872928176796 	 train f1: 0.6333333333333333 	 eval f1: 0.4293153998189625 	 test f1: 0.4550933807238491
DEBUG:root:Epoch: 34 	 Loss: 1.0374916791915894 	 train acc: 0.8666666666666667 	 eval acc: 0.453125test acc: 0.5082872928176796 	 train f1: 0.6333333333333333 	 eval f1: 0.4310419983984832 	 test f1: 0.45620411568458524
DEBUG:root:Epoch: 35 	 Loss: 1.0890482664108276 	 train acc: 0.9333333333333333 	 eval acc: 0.4765625test acc: 0.4972375690607735 	 train f1: 0.8148148148148149 	 eval f1: 0.4410536839066476 	 test f1: 0.4365405854128808
DEBUG:root:Epoch: 36 	 Loss: 1.095178246498108 	 train acc: 0.8666666666666667 	 eval acc: 0.46875test acc: 0.5 	 train f1: 0.7407407407407408 	 eval f1: 0.43056856013316686 	 test f1: 0.4284800264836563
DEBUG:root:Epoch: 37 	 Loss: 1.1782200336456299 	 train acc: 0.8666666666666667 	 eval acc: 0.5234375test acc: 0.49171270718232046 	 train f1: 0.7407407407407408 	 eval f1: 0.4478225478225479 	 test f1: 0.4150934042927726
DEBUG:root:Epoch: 38 	 Loss: 1.2096818685531616 	 train acc: 0.8 	 eval acc: 0.453125test acc: 0.5082872928176796 	 train f1: 0.5592592592592592 	 eval f1: 0.4129102344196684 	 test f1: 0.4372998427317212
DEBUG:root:Epoch: 39 	 Loss: 1.035225510597229 	 train acc: 0.8666666666666667 	 eval acc: 0.5078125test acc: 0.4889502762430939 	 train f1: 0.6296296296296297 	 eval f1: 0.4587212828545771 	 test f1: 0.4167648141272631
DEBUG:root:Epoch: 40 	 Loss: 1.0047303438186646 	 train acc: 0.8666666666666667 	 eval acc: 0.46875test acc: 0.48066298342541436 	 train f1: 0.6296296296296297 	 eval f1: 0.44161402096885966 	 test f1: 0.4054676912462263
DEBUG:root:Epoch: 41 	 Loss: 1.0473588705062866 	 train acc: 0.8 	 eval acc: 0.484375test acc: 0.4723756906077348 	 train f1: 0.5592592592592592 	 eval f1: 0.45581889354247074 	 test f1: 0.3989806830582792
DEBUG:root:Epoch: 42 	 Loss: 0.9911492466926575 	 train acc: 0.9333333333333333 	 eval acc: 0.484375test acc: 0.47790055248618785 	 train f1: 0.8148148148148149 	 eval f1: 0.4645088241941889 	 test f1: 0.40514447468708364
DEBUG:root:Epoch: 43 	 Loss: 1.0254822969436646 	 train acc: 1.0 	 eval acc: 0.53125test acc: 0.4889502762430939 	 train f1: 1.0 	 eval f1: 0.5052913963483069 	 test f1: 0.4224433605026865
DEBUG:root:Epoch: 44 	 Loss: 0.9673628211021423 	 train acc: 0.9333333333333333 	 eval acc: 0.5078125test acc: 0.48342541436464087 	 train f1: 0.8148148148148149 	 eval f1: 0.4984123861975947 	 test f1: 0.403178004790908
DEBUG:root:Epoch: 45 	 Loss: 0.8928429484367371 	 train acc: 0.9333333333333333 	 eval acc: 0.4609375test acc: 0.49171270718232046 	 train f1: 0.8148148148148149 	 eval f1: 0.4472365222365222 	 test f1: 0.4099719244849493
DEBUG:root:Epoch: 46 	 Loss: 0.9603667855262756 	 train acc: 0.9333333333333333 	 eval acc: 0.5078125test acc: 0.511049723756906 	 train f1: 0.8148148148148149 	 eval f1: 0.5045688827770127 	 test f1: 0.45993708188830146
DEBUG:root:Epoch: 47 	 Loss: 1.0855565071105957 	 train acc: 0.9333333333333333 	 eval acc: 0.5test acc: 0.5138121546961326 	 train f1: 0.8148148148148149 	 eval f1: 0.4792530409197076 	 test f1: 0.4647963038711071
DEBUG:root:Epoch: 48 	 Loss: 1.0545746088027954 	 train acc: 0.8666666666666667 	 eval acc: 0.484375test acc: 0.511049723756906 	 train f1: 0.7407407407407408 	 eval f1: 0.48098811883711895 	 test f1: 0.46004843844812315
DEBUG:root:Epoch: 49 	 Loss: 0.8539147973060608 	 train acc: 0.8 	 eval acc: 0.4765625test acc: 0.511049723756906 	 train f1: 0.6148148148148148 	 eval f1: 0.43867568567603366 	 test f1: 0.4595344344371582
DEBUG:root:Epoch: 50 	 Loss: 0.955542266368866 	 train acc: 0.8 	 eval acc: 0.5078125test acc: 0.4972375690607735 	 train f1: 0.6148148148148148 	 eval f1: 0.4750822123371143 	 test f1: 0.4319495423564666
DEBUG:root:Epoch: 51 	 Loss: 0.8423658609390259 	 train acc: 0.8 	 eval acc: 0.484375test acc: 0.49171270718232046 	 train f1: 0.6148148148148148 	 eval f1: 0.44846018179351516 	 test f1: 0.4282345609159655
DEBUG:root:Epoch: 52 	 Loss: 0.8339752554893494 	 train acc: 0.8 	 eval acc: 0.546875test acc: 0.5 	 train f1: 0.6148148148148148 	 eval f1: 0.49674156125769037 	 test f1: 0.44239195679295706
DEBUG:root:Epoch: 53 	 Loss: 0.8393535614013672 	 train acc: 0.8 	 eval acc: 0.453125test acc: 0.5082872928176796 	 train f1: 0.6148148148148148 	 eval f1: 0.4573821653573929 	 test f1: 0.4559179523429016
DEBUG:root:Epoch: 54 	 Loss: 0.7991693615913391 	 train acc: 0.9333333333333333 	 eval acc: 0.515625test acc: 0.5082872928176796 	 train f1: 0.9259259259259259 	 eval f1: 0.537230104327187 	 test f1: 0.4591187296695772
DEBUG:root:Epoch: 55 	 Loss: 0.9876710176467896 	 train acc: 1.0 	 eval acc: 0.53125test acc: 0.505524861878453 	 train f1: 1.0 	 eval f1: 0.5075769186114013 	 test f1: 0.4522750055228973
DEBUG:root:Epoch: 56 	 Loss: 0.8321587443351746 	 train acc: 1.0 	 eval acc: 0.5test acc: 0.505524861878453 	 train f1: 1.0 	 eval f1: 0.47511975152219055 	 test f1: 0.444859448376318
DEBUG:root:Epoch: 57 	 Loss: 0.8901072144508362 	 train acc: 1.0 	 eval acc: 0.5703125test acc: 0.5138121546961326 	 train f1: 1.0 	 eval f1: 0.557776048394497 	 test f1: 0.46668595286473447
DEBUG:root:Epoch: 58 	 Loss: 0.9396807551383972 	 train acc: 1.0 	 eval acc: 0.546875test acc: 0.5165745856353591 	 train f1: 1.0 	 eval f1: 0.5422385266547883 	 test f1: 0.47140287589686153
DEBUG:root:Epoch: 59 	 Loss: 0.7486725449562073 	 train acc: 1.0 	 eval acc: 0.53125test acc: 0.5386740331491713 	 train f1: 1.0 	 eval f1: 0.5232945184608838 	 test f1: 0.5047658392586063
DEBUG:root:Epoch: 60 	 Loss: 0.8640993237495422 	 train acc: 1.0 	 eval acc: 0.5078125test acc: 0.5359116022099447 	 train f1: 1.0 	 eval f1: 0.5338026958687342 	 test f1: 0.4997341416752891
DEBUG:root:Epoch: 61 	 Loss: 0.9298986196517944 	 train acc: 1.0 	 eval acc: 0.5625test acc: 0.5441988950276243 	 train f1: 1.0 	 eval f1: 0.5740459589143799 	 test f1: 0.5037425452386072
DEBUG:root:Epoch: 62 	 Loss: 0.7573443651199341 	 train acc: 1.0 	 eval acc: 0.5546875test acc: 0.5414364640883977 	 train f1: 1.0 	 eval f1: 0.5406589602998402 	 test f1: 0.5051339075677007
DEBUG:root:Epoch: 63 	 Loss: 0.7823265194892883 	 train acc: 1.0 	 eval acc: 0.53125test acc: 0.5414364640883977 	 train f1: 1.0 	 eval f1: 0.5413392077478765 	 test f1: 0.5088184963364303
DEBUG:root:Epoch: 64 	 Loss: 0.9253679513931274 	 train acc: 1.0 	 eval acc: 0.5546875test acc: 0.5580110497237569 	 train f1: 1.0 	 eval f1: 0.5694348163482043 	 test f1: 0.5362558155278107
DEBUG:root:Epoch: 65 	 Loss: 0.8465945720672607 	 train acc: 1.0 	 eval acc: 0.578125test acc: 0.56353591160221 	 train f1: 1.0 	 eval f1: 0.5919181613605679 	 test f1: 0.5416685431949078
DEBUG:root:Epoch: 66 	 Loss: 0.8542541861534119 	 train acc: 1.0 	 eval acc: 0.5859375test acc: 0.5662983425414365 	 train f1: 1.0 	 eval f1: 0.6003053637367859 	 test f1: 0.544136051044673
DEBUG:root:Epoch: 67 	 Loss: 0.8933762907981873 	 train acc: 0.9333333333333333 	 eval acc: 0.5703125test acc: 0.5828729281767956 	 train f1: 0.9259259259259259 	 eval f1: 0.5704817275747508 	 test f1: 0.5665454716232508
DEBUG:root:Epoch: 68 	 Loss: 0.7151479125022888 	 train acc: 1.0 	 eval acc: 0.625test acc: 0.6077348066298343 	 train f1: 1.0 	 eval f1: 0.6312676345341349 	 test f1: 0.596978162837383
DEBUG:root:Epoch: 69 	 Loss: 0.8222979307174683 	 train acc: 1.0 	 eval acc: 0.5859375test acc: 0.6132596685082873 	 train f1: 1.0 	 eval f1: 0.5948909413615295 	 test f1: 0.5953447059577478
DEBUG:root:Epoch: 70 	 Loss: 0.7802143692970276 	 train acc: 1.0 	 eval acc: 0.609375test acc: 0.6132596685082873 	 train f1: 1.0 	 eval f1: 0.6172274659375337 	 test f1: 0.5987682408915287
DEBUG:root:Epoch: 71 	 Loss: 0.699832022190094 	 train acc: 1.0 	 eval acc: 0.609375test acc: 0.6132596685082873 	 train f1: 1.0 	 eval f1: 0.6123043173043173 	 test f1: 0.6007471761910149
DEBUG:root:Epoch: 72 	 Loss: 0.7578076124191284 	 train acc: 1.0 	 eval acc: 0.609375test acc: 0.6132596685082873 	 train f1: 1.0 	 eval f1: 0.6332442332442332 	 test f1: 0.6007471761910149
DEBUG:root:Epoch: 73 	 Loss: 0.7709642052650452 	 train acc: 1.0 	 eval acc: 0.625test acc: 0.6160220994475138 	 train f1: 1.0 	 eval f1: 0.6338164535095482 	 test f1: 0.6049322005721979
DEBUG:root:Epoch: 74 	 Loss: 0.822376549243927 	 train acc: 1.0 	 eval acc: 0.625test acc: 0.6243093922651933 	 train f1: 1.0 	 eval f1: 0.6442280210933321 	 test f1: 0.6159929263187922
DEBUG:root:Epoch: 75 	 Loss: 0.791792094707489 	 train acc: 1.0 	 eval acc: 0.6328125test acc: 0.6243093922651933 	 train f1: 1.0 	 eval f1: 0.6281145540173712 	 test f1: 0.6181595437104859
DEBUG:root:Epoch: 76 	 Loss: 0.7317802906036377 	 train acc: 1.0 	 eval acc: 0.6171875test acc: 0.6298342541436464 	 train f1: 1.0 	 eval f1: 0.6540619931478141 	 test f1: 0.6270421883458187
DEBUG:root:Epoch: 77 	 Loss: 0.7406371235847473 	 train acc: 1.0 	 eval acc: 0.640625test acc: 0.6325966850828729 	 train f1: 1.0 	 eval f1: 0.6448775966348808 	 test f1: 0.6326094553401627
DEBUG:root:Epoch: 78 	 Loss: 0.7543321251869202 	 train acc: 1.0 	 eval acc: 0.625test acc: 0.6325966850828729 	 train f1: 1.0 	 eval f1: 0.6640022675736961 	 test f1: 0.6335275603724307
DEBUG:root:Epoch: 79 	 Loss: 0.7879174947738647 	 train acc: 1.0 	 eval acc: 0.59375test acc: 0.6353591160220995 	 train f1: 1.0 	 eval f1: 0.6199647574647574 	 test f1: 0.6340373913073191
DEBUG:root:Epoch: 80 	 Loss: 0.6930555105209351 	 train acc: 1.0 	 eval acc: 0.6171875test acc: 0.643646408839779 	 train f1: 1.0 	 eval f1: 0.6410990551732682 	 test f1: 0.6425123606082933
DEBUG:root:Epoch: 81 	 Loss: 0.7008662819862366 	 train acc: 1.0 	 eval acc: 0.625test acc: 0.643646408839779 	 train f1: 1.0 	 eval f1: 0.6396249359959038 	 test f1: 0.6410361582099146
DEBUG:root:Epoch: 82 	 Loss: 0.6783534288406372 	 train acc: 1.0 	 eval acc: 0.6484375test acc: 0.638121546961326 	 train f1: 1.0 	 eval f1: 0.6736602622674696 	 test f1: 0.6343186028676399
DEBUG:root:Epoch: 83 	 Loss: 0.727324366569519 	 train acc: 1.0 	 eval acc: 0.5703125test acc: 0.6325966850828729 	 train f1: 1.0 	 eval f1: 0.5943212687398735 	 test f1: 0.6281240610116737
DEBUG:root:Epoch: 84 	 Loss: 0.8680239319801331 	 train acc: 1.0 	 eval acc: 0.5859375test acc: 0.6243093922651933 	 train f1: 1.0 	 eval f1: 0.6003419668425993 	 test f1: 0.6171796275423426
DEBUG:root:Epoch: 85 	 Loss: 0.6820840835571289 	 train acc: 1.0 	 eval acc: 0.5859375test acc: 0.6215469613259669 	 train f1: 1.0 	 eval f1: 0.5969567836234503 	 test f1: 0.61373688849417
DEBUG:root:Epoch: 86 	 Loss: 0.6471479535102844 	 train acc: 1.0 	 eval acc: 0.6015625test acc: 0.5911602209944752 	 train f1: 1.0 	 eval f1: 0.6029130198168782 	 test f1: 0.575841821555476
DEBUG:root:Epoch: 87 	 Loss: 0.7304505705833435 	 train acc: 1.0 	 eval acc: 0.59375test acc: 0.5911602209944752 	 train f1: 1.0 	 eval f1: 0.5901789422187904 	 test f1: 0.5736841071266324
DEBUG:root:Epoch: 88 	 Loss: 0.6650415658950806 	 train acc: 1.0 	 eval acc: 0.609375test acc: 0.6077348066298343 	 train f1: 1.0 	 eval f1: 0.635807092258499 	 test f1: 0.5890956591660816
DEBUG:root:Epoch: 89 	 Loss: 0.6466811299324036 	 train acc: 1.0 	 eval acc: 0.6171875test acc: 0.643646408839779 	 train f1: 1.0 	 eval f1: 0.6222848645245062 	 test f1: 0.6331860987033401
DEBUG:root:Epoch: 90 	 Loss: 0.7864000797271729 	 train acc: 1.0 	 eval acc: 0.6640625test acc: 0.6546961325966851 	 train f1: 1.0 	 eval f1: 0.6686931450853429 	 test f1: 0.6432753189792128
DEBUG:root:Epoch: 91 	 Loss: 0.6360508799552917 	 train acc: 1.0 	 eval acc: 0.671875test acc: 0.6767955801104972 	 train f1: 1.0 	 eval f1: 0.673120505169738 	 test f1: 0.6669103288576584
DEBUG:root:Epoch: 92 	 Loss: 0.6671320199966431 	 train acc: 1.0 	 eval acc: 0.6953125test acc: 0.6795580110497238 	 train f1: 1.0 	 eval f1: 0.6877659043243782 	 test f1: 0.6703946865837338
DEBUG:root:Epoch: 93 	 Loss: 0.6133325695991516 	 train acc: 1.0 	 eval acc: 0.6640625test acc: 0.6767955801104972 	 train f1: 1.0 	 eval f1: 0.6611857713173684 	 test f1: 0.6614157653935931
DEBUG:root:Epoch: 94 	 Loss: 0.5371565222740173 	 train acc: 1.0 	 eval acc: 0.7265625test acc: 0.6795580110497238 	 train f1: 1.0 	 eval f1: 0.7151329605232227 	 test f1: 0.6598743105285162
DEBUG:root:Epoch: 95 	 Loss: 0.6728025078773499 	 train acc: 1.0 	 eval acc: 0.7109375test acc: 0.6850828729281768 	 train f1: 1.0 	 eval f1: 0.7090401587185453 	 test f1: 0.6666602756373413
DEBUG:root:Epoch: 96 	 Loss: 0.7185190916061401 	 train acc: 1.0 	 eval acc: 0.7265625test acc: 0.6933701657458563 	 train f1: 1.0 	 eval f1: 0.7278289713535225 	 test f1: 0.6796052626234007
DEBUG:root:Epoch: 97 	 Loss: 0.7080529928207397 	 train acc: 1.0 	 eval acc: 0.6953125test acc: 0.6878453038674033 	 train f1: 1.0 	 eval f1: 0.7174177020559158 	 test f1: 0.6823527416283448
DEBUG:root:Epoch: 98 	 Loss: 0.6788550019264221 	 train acc: 1.0 	 eval acc: 0.7265625test acc: 0.6850828729281768 	 train f1: 1.0 	 eval f1: 0.7274900465372335 	 test f1: 0.6850474787434865
DEBUG:root:Epoch: 99 	 Loss: 0.6678178310394287 	 train acc: 1.0 	 eval acc: 0.703125test acc: 0.6878453038674033 	 train f1: 1.0 	 eval f1: 0.7138878851828828 	 test f1: 0.6887848932676519
DEBUG:root:Epoch: 100 	 Loss: 0.6692032217979431 	 train acc: 1.0 	 eval acc: 0.703125test acc: 0.6906077348066298 	 train f1: 1.0 	 eval f1: 0.7129619806331239 	 test f1: 0.6919235281543455
DEBUG:root:Epoch: 101 	 Loss: 0.6424130797386169 	 train acc: 1.0 	 eval acc: 0.6796875test acc: 0.6933701657458563 	 train f1: 1.0 	 eval f1: 0.7049263880528517 	 test f1: 0.697718972509112
DEBUG:root:Epoch: 102 	 Loss: 0.602363646030426 	 train acc: 1.0 	 eval acc: 0.6796875test acc: 0.6767955801104972 	 train f1: 1.0 	 eval f1: 0.7027871760080124 	 test f1: 0.6831896153777434
DEBUG:root:Epoch: 103 	 Loss: 0.6495579481124878 	 train acc: 1.0 	 eval acc: 0.65625test acc: 0.6795580110497238 	 train f1: 1.0 	 eval f1: 0.6713782613782614 	 test f1: 0.6855432275890969
DEBUG:root:Epoch: 104 	 Loss: 0.8902008533477783 	 train acc: 1.0 	 eval acc: 0.6953125test acc: 0.6767955801104972 	 train f1: 1.0 	 eval f1: 0.7145818343783191 	 test f1: 0.6829802839795391
DEBUG:root:Epoch: 105 	 Loss: 0.5304925441741943 	 train acc: 1.0 	 eval acc: 0.6328125test acc: 0.6574585635359116 	 train f1: 1.0 	 eval f1: 0.6602564102564102 	 test f1: 0.6639819866793552
DEBUG:root:Epoch: 106 	 Loss: 0.6981818675994873 	 train acc: 1.0 	 eval acc: 0.640625test acc: 0.6546961325966851 	 train f1: 1.0 	 eval f1: 0.6730801362380309 	 test f1: 0.6603729165177891
DEBUG:root:Epoch: 107 	 Loss: 0.7351186871528625 	 train acc: 1.0 	 eval acc: 0.65625test acc: 0.6464088397790055 	 train f1: 1.0 	 eval f1: 0.6615403885131289 	 test f1: 0.6502075709289779
DEBUG:root:Epoch: 108 	 Loss: 0.6708587408065796 	 train acc: 1.0 	 eval acc: 0.6328125test acc: 0.6464088397790055 	 train f1: 1.0 	 eval f1: 0.6636713726892042 	 test f1: 0.6502075709289779
DEBUG:root:Epoch: 109 	 Loss: 0.6661693453788757 	 train acc: 1.0 	 eval acc: 0.65625test acc: 0.6546961325966851 	 train f1: 1.0 	 eval f1: 0.6742839549064722 	 test f1: 0.6603729165177891
DEBUG:root:Epoch: 110 	 Loss: 0.7305231690406799 	 train acc: 1.0 	 eval acc: 0.671875test acc: 0.6602209944751382 	 train f1: 1.0 	 eval f1: 0.698623141564318 	 test f1: 0.6661386300039869
DEBUG:root:Epoch: 111 	 Loss: 0.5841384530067444 	 train acc: 1.0 	 eval acc: 0.6640625test acc: 0.6740331491712708 	 train f1: 1.0 	 eval f1: 0.6896548735362331 	 test f1: 0.679803659813127
DEBUG:root:Epoch: 112 	 Loss: 0.646536111831665 	 train acc: 1.0 	 eval acc: 0.71875test acc: 0.6823204419889503 	 train f1: 1.0 	 eval f1: 0.7370605027254643 	 test f1: 0.6872191355277241
DEBUG:root:Epoch: 113 	 Loss: 0.45773831009864807 	 train acc: 1.0 	 eval acc: 0.703125test acc: 0.6961325966850829 	 train f1: 1.0 	 eval f1: 0.716839065824867 	 test f1: 0.6981285015318598
DEBUG:root:Epoch: 114 	 Loss: 0.6556541919708252 	 train acc: 1.0 	 eval acc: 0.6796875test acc: 0.7071823204419889 	 train f1: 1.0 	 eval f1: 0.7094697079481013 	 test f1: 0.7035372516377487
DEBUG:root:Epoch: 115 	 Loss: 0.5604801177978516 	 train acc: 1.0 	 eval acc: 0.71875test acc: 0.7099447513812155 	 train f1: 1.0 	 eval f1: 0.7311315613731489 	 test f1: 0.7047504956603835
DEBUG:root:Epoch: 116 	 Loss: 0.6187768578529358 	 train acc: 1.0 	 eval acc: 0.7578125test acc: 0.712707182320442 	 train f1: 1.0 	 eval f1: 0.7479546338451288 	 test f1: 0.7065542256765535
